id,direction,chosenAlt,hhid,pnum,pid,personType,age,cdapActivity,schoolAtHome,schoolMaz,eligible,ArriveInterval,returnInterval,homeSchDist,schHomeDist,ad1Arr,ad1Ret,ad2Dep,ad2Ret,escortType,bundle,childid,chaufid,chaufPnum,chaufPid,chaufPersonType,chaufDArrive,chaufReturn,randNum
218,0,0,140,1,320,1,34,1,-1,-1,0,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,28,140,2,321,8,4,1,1,25321,1,18,55,431,431,16,53,0,0,1,1,1,1,1,320,1,16,53,548499517
220,0,0,144,1,328,1,50,1,-1,-1,0,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,144,2,329,2,38,1,-1,-1,0,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,1,144,3,330,7,11,1,2,24466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384800149
223,1,1,144,4,331,7,7,1,1,24451,1,19,52,753,790,25,49,14,52,0,0,0,0,0,0,0,0,0,384800149
224,0,0,144,1,328,1,50,1,-1,-1,0,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,144,2,329,2,38,1,-1,-1,0,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2,28,144,3,330,7,11,1,2,24466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675972510
227,2,28,144,4,331,7,7,1,1,24451,1,19,52,753,790,25,49,14,52,1,1,1,1,2,329,2,25,49,675972510
228,0,0,146,1,334,1,37,1,-1,-1,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,146,2,335,1,27,1,-1,-1,0,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,31,146,3,336,8,3,1,1,23041,1,16,51,438,438,23,61,25,73,2,1,1,2,1,334,1,25,73,999058315
231,1,31,146,4,337,8,1,2,2,24467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999058315
232,0,0,146,1,334,1,37,1,-1,-1,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,146,2,335,1,27,1,-1,-1,0,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,1,146,3,336,8,3,1,1,23041,1,16,51,438,438,23,61,25,73,0,0,0,0,0,0,0,0,0,388817664
235,2,1,146,4,337,8,1,2,2,24467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388817664
236,0,0,148,1,340,1,49,1,-1,-1,0,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,148,2,341,2,47,1,-1,-1,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,1,148,3,342,7,7,1,1,22321,1,24,52,349,349,20,44,19,54,0,0,0,0,0,0,0,0,0,92321968
239,0,0,148,1,340,1,49,1,-1,-1,0,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,148,2,341,2,47,1,-1,-1,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,1,148,3,342,7,7,1,1,22321,1,24,52,349,349,20,44,19,54,0,0,0,0,0,0,0,0,0,82465159
242,0,0,149,1,343,2,43,1,-1,-1,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,149,2,344,1,42,1,-1,-1,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,1,149,3,345,7,11,1,1,26241,1,21,53,1123,1123,25,58,12,44,0,0,0,0,0,0,0,0,0,122209270
245,0,0,149,1,343,2,43,1,-1,-1,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,149,2,344,1,42,1,-1,-1,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2,31,149,3,345,7,11,1,1,26241,1,21,53,1123,1123,25,58,12,44,2,1,1,2,1,343,2,12,44,930146354
248,0,0,150,1,346,1,31,1,-1,-1,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,150,2,347,4,30,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,52,150,3,348,7,10,1,1,26241,1,18,48,1123,1123,0,0,16,60,1,1,1,2,1,346,1,16,60,819568778
251,1,52,150,4,349,7,7,1,1,24009,1,19,48,192,177,0,0,16,60,1,1,2,2,1,346,1,16,60,819568778
252,0,0,150,1,346,1,31,1,-1,-1,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,150,2,347,4,30,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2,29,150,3,348,7,10,1,1,26241,1,18,48,1123,1123,0,0,16,60,0,0,0,0,0,0,0,0,0,805681501
255,2,29,150,4,349,7,7,1,1,24009,1,19,48,192,177,0,0,16,60,2,1,1,1,2,347,4,0,0,805681501
256,0,0,152,1,351,1,41,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,152,2,352,4,40,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,1,152,3,353,7,7,1,1,26241,1,21,49,1123,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,172118678
259,1,1,152,4,354,8,4,2,1,23867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172118678
260,0,0,152,1,351,1,41,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,152,2,352,4,40,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2,29,152,3,353,7,7,1,1,26241,1,21,49,1123,1123,0,0,0,0,2,1,1,1,2,352,4,0,0,631288195
263,2,29,152,4,354,8,4,2,1,23867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631288195
264,0,0,154,1,356,1,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,154,2,357,1,42,1,-1,-1,0,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,76,154,3,358,6,16,1,1,24076,1,20,49,242,242,28,52,0,0,2,2,2,1,2,357,1,28,52,914653868
267,1,76,154,4,359,7,13,1,1,25072,1,18,40,299,299,28,52,0,0,2,1,1,1,2,357,1,28,52,914653868
268,0,0,154,1,356,1,45,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,154,2,357,1,42,1,-1,-1,0,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2,31,154,3,358,6,16,1,1,24076,1,20,49,242,242,28,52,0,0,0,0,0,0,0,0,0,0,0,779711153
271,2,31,154,4,359,7,13,1,1,25072,1,18,40,299,299,28,52,0,0,2,1,1,2,1,356,1,0,0,779711153
272,0,0,157,1,362,1,47,1,-1,-1,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,1,157,2,363,7,8,1,1,25142,1,17,53,299,299,8,56,0,0,0,0,0,0,0,0,0,0,0,197796893
274,0,0,157,1,362,1,47,1,-1,-1,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2,1,157,2,363,7,8,1,1,25142,1,17,53,299,299,8,56,0,0,0,0,0,0,0,0,0,0,0,575403574
276,0,0,169,1,387,1,51,1,-1,-1,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,169,2,388,1,51,1,-1,-1,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1,29,169,3,389,6,16,1,1,22046,1,18,49,740,740,24,63,32,40,2,1,1,1,2,388,1,24,63,881620342
279,0,0,169,1,387,1,51,1,-1,-1,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,169,2,388,1,51,1,-1,-1,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,1,169,3,389,6,16,1,1,22046,1,18,49,740,740,24,63,32,40,0,0,0,0,0,0,0,0,0,875316775
282,0,0,173,1,401,4,35,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,173,2,402,1,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,128,173,3,403,7,15,1,1,22335,1,18,47,665,705,0,0,0,0,2,1,1,1,1,401,4,0,0,940368358
285,1,128,173,4,404,7,11,1,1,25072,1,22,50,324,324,0,0,0,0,2,2,2,1,1,401,4,0,0,940368358
286,1,128,173,5,405,7,6,1,1,25235,1,23,55,324,324,0,0,0,0,2,3,3,2,2,402,1,0,0,940368358
287,0,0,173,1,401,4,35,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,173,2,402,1,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,42,173,3,403,7,15,1,1,22335,1,18,47,665,705,0,0,0,0,2,1,1,1,1,401,4,0,0,836801271
290,2,42,173,4,404,7,11,1,1,25072,1,22,50,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,836801271
291,2,42,173,5,405,7,6,1,1,25235,1,23,55,324,324,0,0,0,0,2,2,3,2,2,402,1,0,0,836801271
292,0,0,174,1,406,2,44,1,-1,-1,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,174,2,407,1,49,1,-1,-1,0,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,50,174,3,408,7,14,1,1,23540,1,18,45,289,328,17,32,13,57,1,1,1,1,1,406,2,17,32,645271392
295,1,50,174,4,409,7,9,1,1,24009,1,18,48,349,326,17,32,13,57,1,1,2,1,1,406,2,17,32,645271392
296,0,0,174,1,406,2,44,1,-1,-1,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,174,2,407,1,49,1,-1,-1,0,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2,51,174,3,408,7,14,1,1,23540,1,18,45,289,328,17,32,13,57,2,1,1,1,1,406,2,17,32,971621566
299,2,51,174,4,409,7,9,1,1,24009,1,18,48,349,326,17,32,13,57,2,1,2,1,1,406,2,17,32,971621566
300,0,0,175,1,410,2,33,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,175,2,411,2,23,1,-1,-1,0,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,1,175,3,412,7,15,1,1,22046,1,20,44,772,772,26,33,0,0,0,0,0,0,0,0,0,0,0,355965010
303,1,1,175,4,413,7,11,1,1,25235,1,20,50,320,320,26,33,0,0,0,0,0,0,0,0,0,0,0,355965010
304,1,1,175,5,414,7,8,3,1,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355965010
305,0,0,175,1,410,2,33,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,175,2,411,2,23,1,-1,-1,0,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2,1,175,3,412,7,15,1,1,22046,1,20,44,772,772,26,33,0,0,0,0,0,0,0,0,0,0,0,481628800
308,2,1,175,4,413,7,11,1,1,25235,1,20,50,320,320,26,33,0,0,0,0,0,0,0,0,0,0,0,481628800
309,2,1,175,5,414,7,8,3,1,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481628800
310,0,0,177,1,416,1,45,1,-1,-1,0,20,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,177,2,417,1,42,1,-1,-1,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,8,177,3,418,6,16,1,1,22046,1,15,47,585,585,20,60,20,69,0,0,0,0,0,0,0,0,0,828142538
313,1,8,177,4,419,7,13,1,1,23540,1,23,48,332,332,20,60,20,69,1,1,2,2,1,416,1,20,69,828142538
314,0,0,177,1,416,1,45,1,-1,-1,0,47,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,177,2,417,1,42,1,-1,-1,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2,1,177,3,418,6,16,1,1,22046,1,15,47,585,585,20,60,47,69,0,0,0,0,0,0,0,0,0,43788800
317,2,1,177,4,419,7,13,1,1,23540,1,23,48,332,332,20,60,47,69,0,0,0,0,0,0,0,0,0,43788800
318,0,0,181,1,425,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,181,2,426,1,35,1,-1,-1,0,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,29,181,3,427,7,15,1,1,22046,1,16,47,585,585,0,0,29,35,2,1,1,1,1,425,1,0,0,508824343
321,1,29,181,4,428,7,12,1,1,25235,1,18,47,855,855,0,0,29,35,0,0,0,0,0,0,0,0,0,508824343
322,0,0,181,1,425,1,37,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,181,2,426,1,35,1,-1,-1,0,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2,83,181,3,427,7,15,1,1,22046,1,16,47,585,585,0,0,29,35,2,1,1,2,2,426,1,29,35,997244520
325,2,83,181,4,428,7,12,1,1,25235,1,18,47,855,855,0,0,29,35,2,2,2,1,1,425,1,0,0,997244520
326,0,0,183,1,433,2,33,1,-1,-1,0,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,183,2,434,2,23,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,1,183,3,435,7,15,1,1,24802,1,18,47,41,41,27,58,0,0,0,0,0,0,0,0,0,0,0,211760521
329,1,1,183,4,436,7,11,1,1,24451,1,19,51,222,222,27,58,0,0,0,0,0,0,0,0,0,0,0,211760521
330,1,1,183,5,437,7,8,1,1,24419,1,23,52,260,260,27,58,0,0,0,0,0,0,0,0,0,0,0,211760521
331,0,0,183,1,433,2,33,1,-1,-1,0,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,183,2,434,2,23,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2,1,183,3,435,7,15,1,1,24802,1,18,47,41,41,27,58,0,0,0,0,0,0,0,0,0,0,0,327827128
334,2,1,183,4,436,7,11,1,1,24451,1,19,51,222,222,27,58,0,0,0,0,0,0,0,0,0,0,0,327827128
335,2,1,183,5,437,7,8,1,1,24419,1,23,52,260,260,27,58,0,0,0,0,0,0,0,0,0,0,0,327827128
336,0,0,187,1,441,1,44,1,-1,-1,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,187,2,442,4,42,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,187,3,443,1,20,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,187,4,444,1,18,1,-1,-1,0,57,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1,1,187,5,445,7,14,1,1,25072,1,23,39,72,72,18,53,57,95,0,0,0,0,0,0,0,0,0,556907693
341,1,1,187,6,446,7,12,1,1,25072,1,19,47,72,72,18,53,57,95,0,0,0,0,0,0,0,0,0,556907693
342,0,0,187,1,441,1,44,1,-1,-1,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,187,2,442,4,42,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,187,3,443,1,20,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,187,4,444,1,18,1,-1,-1,0,57,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2,1,187,5,445,7,14,1,1,25072,1,23,39,72,72,57,95,18,53,0,0,0,0,0,0,0,0,0,115931959
347,2,1,187,6,446,7,12,1,1,25072,1,19,47,72,72,57,95,18,53,0,0,0,0,0,0,0,0,0,115931959
348,0,0,188,1,447,1,42,1,-1,-1,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,188,2,448,2,40,1,-1,-1,0,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1,1,188,3,449,7,13,1,1,25142,1,17,46,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,353984428
351,1,1,188,4,450,7,10,1,1,25142,1,19,55,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,353984428
352,1,1,188,5,451,8,4,1,1,25142,1,19,57,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,353984428
353,0,0,188,1,447,1,42,1,-1,-1,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,188,2,448,2,40,1,-1,-1,0,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2,1,188,3,449,7,13,1,1,25142,1,17,46,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,24203112
356,2,1,188,4,450,7,10,1,1,25142,1,19,55,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,24203112
357,2,1,188,5,451,8,4,1,1,25142,1,19,57,72,72,27,69,17,56,0,0,0,0,0,0,0,0,0,24203112
358,0,0,190,1,453,1,36,1,-1,-1,0,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,190,2,454,1,36,1,-1,-1,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1,1,190,3,455,7,10,1,1,25142,1,23,55,72,72,19,55,17,50,0,0,0,0,0,0,0,0,0,123520515
361,1,1,190,4,456,8,2,2,2,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123520515
362,1,1,190,5,457,7,15,1,1,25142,1,18,49,72,72,19,55,17,50,0,0,0,0,0,0,0,0,0,123520515
363,0,0,190,1,453,1,36,1,-1,-1,0,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,190,2,454,1,36,1,-1,-1,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,1,190,3,455,7,10,1,1,25142,1,23,55,72,72,19,55,17,50,0,0,0,0,0,0,0,0,0,32167913
366,2,1,190,4,456,8,2,2,2,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32167913
367,2,1,190,5,457,7,15,1,1,25142,1,18,49,72,72,19,55,17,50,0,0,0,0,0,0,0,0,0,32167913
368,0,0,191,1,458,1,41,1,-1,-1,0,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,191,2,459,1,40,1,-1,-1,0,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1,30,191,3,460,6,18,1,1,22046,1,18,48,1092,1179,26,57,19,90,1,1,1,2,1,458,1,19,90,871286105
371,1,30,191,4,461,7,14,1,1,25142,1,21,51,72,72,26,57,19,90,0,0,0,0,0,0,0,0,0,871286105
372,0,0,191,5,462,3,19,1,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,191,1,458,1,41,1,-1,-1,0,58,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,191,2,459,1,40,1,-1,-1,0,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2,1,191,3,460,6,18,1,1,22046,1,18,48,1092,1179,34,57,58,90,0,0,0,0,0,0,0,0,0,428363296
376,2,1,191,4,461,7,14,1,1,25142,1,21,51,72,72,34,57,58,90,0,0,0,0,0,0,0,0,0,428363296
377,0,0,191,5,462,3,19,1,-1,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,192,1,463,2,33,1,-1,-1,0,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,192,2,464,2,23,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,1,192,3,465,7,15,1,1,25235,1,21,50,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,317855611
381,1,1,192,4,466,7,11,1,1,25072,1,20,48,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,317855611
382,1,1,192,5,467,7,8,1,1,25235,1,23,52,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,317855611
383,0,0,192,1,463,2,33,1,-1,-1,0,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,192,2,464,2,23,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2,1,192,3,465,7,15,1,1,25235,1,21,50,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,253820433
386,2,1,192,4,466,7,11,1,1,25072,1,20,48,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,253820433
387,2,1,192,5,467,7,8,1,1,25235,1,23,52,72,72,27,41,0,0,0,0,0,0,0,0,0,0,0,253820433
388,0,0,196,1,476,4,51,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,196,2,477,1,53,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,196,3,478,1,26,1,-1,-1,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,196,4,479,1,25,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,196,5,480,1,21,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1,1,196,6,481,7,15,2,1,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359559658
394,1,1,196,7,482,7,11,1,1,25072,1,20,47,72,72,24,61,0,0,0,0,0,0,0,0,0,0,0,359559658
395,0,0,196,1,476,4,51,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,196,2,477,1,53,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,196,3,478,1,26,1,-1,-1,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,196,4,479,1,25,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,196,5,480,1,21,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2,1,196,6,481,7,15,2,1,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140055759
401,2,1,196,7,482,7,11,1,1,25072,1,20,47,72,72,0,0,24,61,0,0,0,0,0,0,0,0,0,140055759
402,0,0,197,1,483,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,197,2,484,1,36,1,-1,-1,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,40,197,3,485,6,17,1,1,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576113116
405,1,40,197,4,486,7,12,1,1,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576113116
406,1,40,197,5,487,7,7,1,1,25142,1,29,57,72,72,0,0,19,65,2,2,3,1,1,483,4,0,0,576113116
407,1,40,197,6,488,8,3,1,1,25403,1,24,35,98,98,0,0,19,65,0,0,0,0,0,0,0,0,0,576113116
408,1,40,197,7,489,7,6,1,1,25235,1,24,52,72,72,0,0,19,65,2,1,1,1,1,483,4,0,0,576113116
409,0,0,197,1,483,4,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,197,2,484,1,36,1,-1,-1,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2,40,197,3,485,6,17,1,1,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493024343
412,2,40,197,4,486,7,12,1,1,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493024343
413,2,40,197,5,487,7,7,1,1,25142,1,29,57,72,72,0,0,19,65,2,2,3,1,1,483,4,0,0,493024343
414,2,40,197,6,488,8,3,1,1,25403,1,24,35,98,98,0,0,19,65,2,1,1,1,1,483,4,0,0,493024343
415,2,40,197,7,489,7,6,1,1,25235,1,24,52,72,72,0,0,19,65,0,0,0,0,0,0,0,0,0,493024343
416,0,0,200,1,494,2,46,1,-1,-1,0,29,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,0,200,2,495,1,51,1,-1,-1,0,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,99,200,3,496,6,17,1,1,26241,1,18,45,941,941,29,73,25,54,2,2,2,2,2,495,1,25,54,990574384
419,1,99,200,4,497,7,14,1,1,25142,1,19,48,98,98,29,73,25,54,2,1,3,2,2,495,1,25,54,990574384
420,1,99,200,5,498,7,13,1,1,25072,1,16,44,98,98,29,73,25,54,2,1,1,2,2,495,1,25,54,990574384
421,0,0,200,1,494,2,46,1,-1,-1,0,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,200,2,495,1,51,1,-1,-1,0,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2,1,200,3,496,6,17,1,1,26241,1,18,45,941,941,44,73,25,54,0,0,0,0,0,0,0,0,0,11755072
424,2,1,200,4,497,7,14,1,1,25142,1,19,48,98,98,44,73,25,54,0,0,0,0,0,0,0,0,0,11755072
425,2,1,200,5,498,7,13,1,1,25072,1,16,44,98,98,44,73,25,54,0,0,0,0,0,0,0,0,0,11755072
426,0,0,202,1,501,1,52,1,-1,-1,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,202,2,502,2,57,1,-1,-1,0,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,1,202,3,503,6,18,1,1,25072,1,21,50,286,286,36,42,19,65,0,0,0,0,0,0,0,0,0,691611480
429,0,0,202,1,501,1,52,1,-1,-1,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,202,2,502,2,57,1,-1,-1,0,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2,1,202,3,503,6,18,1,1,25072,1,21,50,286,286,36,42,19,65,0,0,0,0,0,0,0,0,0,21001228
432,0,0,205,1,510,1,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,205,2,511,1,35,1,-1,-1,0,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1,1,205,3,512,7,10,1,1,26628,1,18,45,1543,1543,0,0,35,54,0,0,0,0,0,0,0,0,0,157403503
435,0,0,205,1,510,1,42,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0,205,2,511,1,35,1,-1,-1,0,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,29,205,3,512,7,10,1,1,26628,1,18,45,1543,1543,0,0,35,54,2,1,1,1,1,510,1,0,0,998627064
438,0,0,206,1,513,4,60,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
